,rt_high_95,rt_low_95,rt_most_likely,rt_most_likely_growth,rt_most_likely_mavg,rt_most_likely_mavg_100k,last_updated,state_num_id,data_last_refreshed,state_id
3887,1.85,1.21,1.55,estabilizando,1.6,1.6,2020-04-30,29,2020-12-14 12:37:51,BA
3888,1.83,1.21,1.55,estabilizando,1.6,1.6,2020-05-01,29,2020-12-14 12:37:51,BA
3889,1.82,1.22,1.54,estabilizando,1.6,1.6,2020-05-02,29,2020-12-14 12:37:51,BA
3890,1.82,1.24,1.54,estabilizando,1.6,1.6,2020-05-03,29,2020-12-14 12:37:51,BA
3891,1.8,1.23,1.54,estabilizando,1.6,1.6,2020-05-04,29,2020-12-14 12:37:51,BA
3892,1.79,1.24,1.53,estabilizando,1.5,1.5,2020-05-05,29,2020-12-14 12:37:51,BA
3893,1.78,1.25,1.53,estabilizando,1.5,1.5,2020-05-06,29,2020-12-14 12:37:51,BA
3894,1.76,1.24,1.53,estabilizando,1.5,1.5,2020-05-07,29,2020-12-14 12:37:51,BA
3895,1.75,1.25,1.52,estabilizando,1.5,1.5,2020-05-08,29,2020-12-14 12:37:51,BA
3896,1.74,1.25,1.51,estabilizando,1.5,1.5,2020-05-09,29,2020-12-14 12:37:51,BA
3897,1.73,1.26,1.51,estabilizando,1.5,1.5,2020-05-10,29,2020-12-14 12:37:51,BA
3898,1.72,1.26,1.5,estabilizando,1.5,1.5,2020-05-11,29,2020-12-14 12:37:51,BA
3899,1.71,1.26,1.51,estabilizando,1.5,1.5,2020-05-12,29,2020-12-14 12:37:51,BA
3900,1.73,1.3,1.52,estabilizando,1.5,1.5,2020-05-13,29,2020-12-14 12:37:51,BA
3901,1.72,1.3,1.53,estabilizando,1.5,1.5,2020-05-14,29,2020-12-14 12:37:51,BA
3902,1.72,1.31,1.53,estabilizando,1.5,1.5,2020-05-15,29,2020-12-14 12:37:51,BA
3903,1.72,1.32,1.54,estabilizando,1.5,1.5,2020-05-16,29,2020-12-14 12:37:51,BA
3904,1.74,1.36,1.56,estabilizando,1.5,1.5,2020-05-17,29,2020-12-14 12:37:51,BA
3905,1.75,1.38,1.57,estabilizando,1.5,1.5,2020-05-18,29,2020-12-14 12:37:51,BA
3906,1.75,1.39,1.58,estabilizando,1.5,1.5,2020-05-19,29,2020-12-14 12:37:51,BA
3907,1.74,1.39,1.58,estabilizando,1.6,1.6,2020-05-20,29,2020-12-14 12:37:51,BA
3908,1.73,1.39,1.58,estabilizando,1.6,1.6,2020-05-21,29,2020-12-14 12:37:51,BA
3909,1.7,1.37,1.56,estabilizando,1.6,1.6,2020-05-22,29,2020-12-14 12:37:51,BA
3910,1.66,1.34,1.51,estabilizando,1.6,1.6,2020-05-23,29,2020-12-14 12:37:51,BA
3911,1.61,1.3,1.47,estabilizando,1.6,1.6,2020-05-24,29,2020-12-14 12:37:51,BA
3912,1.57,1.27,1.43,estabilizando,1.5,1.5,2020-05-25,29,2020-12-14 12:37:51,BA
3913,1.51,1.21,1.38,estabilizando,1.5,1.5,2020-05-26,29,2020-12-14 12:37:51,BA
3914,1.48,1.19,1.35,estabilizando,1.5,1.5,2020-05-27,29,2020-12-14 12:37:51,BA
3915,1.45,1.16,1.33,estabilizando,1.4,1.4,2020-05-28,29,2020-12-14 12:37:51,BA
3916,1.45,1.17,1.32,estabilizando,1.4,1.4,2020-05-29,29,2020-12-14 12:37:51,BA
3917,1.45,1.17,1.33,estabilizando,1.4,1.4,2020-05-30,29,2020-12-14 12:37:51,BA
3918,1.48,1.21,1.35,estabilizando,1.4,1.4,2020-05-31,29,2020-12-14 12:37:51,BA
3919,1.5,1.23,1.38,estabilizando,1.3,1.3,2020-06-01,29,2020-12-14 12:37:51,BA
3920,1.54,1.28,1.42,estabilizando,1.4,1.4,2020-06-02,29,2020-12-14 12:37:51,BA
3921,1.57,1.31,1.45,estabilizando,1.4,1.4,2020-06-03,29,2020-12-14 12:37:51,BA
3922,1.6,1.35,1.48,estabilizando,1.4,1.4,2020-06-04,29,2020-12-14 12:37:51,BA
3923,1.61,1.36,1.5,estabilizando,1.4,1.4,2020-06-05,29,2020-12-14 12:37:51,BA
3924,1.6,1.36,1.49,estabilizando,1.4,1.4,2020-06-06,29,2020-12-14 12:37:51,BA
3925,1.58,1.35,1.48,estabilizando,1.5,1.5,2020-06-07,29,2020-12-14 12:37:51,BA
3926,1.55,1.32,1.45,estabilizando,1.5,1.5,2020-06-08,29,2020-12-14 12:37:51,BA
3927,1.52,1.3,1.42,estabilizando,1.5,1.5,2020-06-09,29,2020-12-14 12:37:51,BA
3928,1.48,1.26,1.38,estabilizando,1.5,1.5,2020-06-10,29,2020-12-14 12:37:51,BA
3929,1.44,1.22,1.35,estabilizando,1.4,1.4,2020-06-11,29,2020-12-14 12:37:51,BA
3930,1.41,1.2,1.31,estabilizando,1.4,1.4,2020-06-12,29,2020-12-14 12:37:51,BA
3931,1.38,1.17,1.28,estabilizando,1.4,1.4,2020-06-13,29,2020-12-14 12:37:51,BA
3932,1.35,1.14,1.26,estabilizando,1.4,1.4,2020-06-14,29,2020-12-14 12:37:51,BA
3933,1.33,1.12,1.24,estabilizando,1.3,1.3,2020-06-15,29,2020-12-14 12:37:51,BA
3934,1.31,1.1,1.22,estabilizando,1.3,1.3,2020-06-16,29,2020-12-14 12:37:51,BA
3935,1.31,1.11,1.22,estabilizando,1.3,1.3,2020-06-17,29,2020-12-14 12:37:51,BA
3936,1.31,1.11,1.21,estabilizando,1.2,1.2,2020-06-18,29,2020-12-14 12:37:51,BA
3937,1.3,1.1,1.21,estabilizando,1.2,1.2,2020-06-19,29,2020-12-14 12:37:51,BA
3938,1.3,1.1,1.22,estabilizando,1.2,1.2,2020-06-20,29,2020-12-14 12:37:51,BA
3939,1.31,1.11,1.22,estabilizando,1.2,1.2,2020-06-21,29,2020-12-14 12:37:51,BA
3940,1.31,1.11,1.23,estabilizando,1.2,1.2,2020-06-22,29,2020-12-14 12:37:51,BA
3941,1.32,1.12,1.24,estabilizando,1.2,1.2,2020-06-23,29,2020-12-14 12:37:51,BA
3942,1.36,1.17,1.27,estabilizando,1.2,1.2,2020-06-24,29,2020-12-14 12:37:51,BA
3943,1.41,1.22,1.32,estabilizando,1.2,1.2,2020-06-25,29,2020-12-14 12:37:51,BA
3944,1.47,1.28,1.39,estabilizando,1.3,1.3,2020-06-26,29,2020-12-14 12:37:51,BA
3945,1.53,1.34,1.45,estabilizando,1.3,1.3,2020-06-27,29,2020-12-14 12:37:51,BA
3946,1.58,1.4,1.5,estabilizando,1.3,1.3,2020-06-28,29,2020-12-14 12:37:51,BA
3947,1.59,1.41,1.52,estabilizando,1.4,1.4,2020-06-29,29,2020-12-14 12:37:51,BA
3948,1.59,1.42,1.52,estabilizando,1.4,1.4,2020-06-30,29,2020-12-14 12:37:51,BA
3949,1.55,1.38,1.48,estabilizando,1.5,1.5,2020-07-01,29,2020-12-14 12:37:51,BA
3950,1.5,1.33,1.43,estabilizando,1.5,1.5,2020-07-02,29,2020-12-14 12:37:51,BA
3951,1.44,1.28,1.37,estabilizando,1.5,1.5,2020-07-03,29,2020-12-14 12:37:51,BA
3952,1.37,1.21,1.3,estabilizando,1.4,1.4,2020-07-04,29,2020-12-14 12:37:51,BA
3953,1.31,1.15,1.24,estabilizando,1.4,1.4,2020-07-05,29,2020-12-14 12:37:51,BA
3954,1.27,1.11,1.2,estabilizando,1.4,1.4,2020-07-06,29,2020-12-14 12:37:51,BA
3955,1.24,1.08,1.17,estabilizando,1.3,1.3,2020-07-07,29,2020-12-14 12:37:51,BA
3956,1.23,1.07,1.16,estabilizando,1.3,1.3,2020-07-08,29,2020-12-14 12:37:51,BA
3957,1.22,1.06,1.15,estabilizando,1.2,1.2,2020-07-09,29,2020-12-14 12:37:51,BA
3958,1.2,1.04,1.14,estabilizando,1.2,1.2,2020-07-10,29,2020-12-14 12:37:51,BA
3959,1.19,1.03,1.13,estabilizando,1.2,1.2,2020-07-11,29,2020-12-14 12:37:51,BA
3960,1.18,1.02,1.11,estabilizando,1.2,1.2,2020-07-12,29,2020-12-14 12:37:51,BA
3961,1.17,1.01,1.1,estabilizando,1.1,1.1,2020-07-13,29,2020-12-14 12:37:51,BA
3962,1.16,1.0,1.09,estabilizando,1.1,1.1,2020-07-14,29,2020-12-14 12:37:51,BA
3963,1.14,0.98,1.07,estabilizando,1.1,1.1,2020-07-15,29,2020-12-14 12:37:51,BA
3964,1.13,0.97,1.06,estabilizando,1.1,1.1,2020-07-16,29,2020-12-14 12:37:51,BA
3965,1.12,0.96,1.05,estabilizando,1.1,1.1,2020-07-17,29,2020-12-14 12:37:51,BA
3966,1.1,0.94,1.04,estabilizando,1.1,1.1,2020-07-18,29,2020-12-14 12:37:51,BA
3967,1.1,0.94,1.04,estabilizando,1.1,1.1,2020-07-19,29,2020-12-14 12:37:51,BA
3968,1.12,0.96,1.05,estabilizando,1.1,1.1,2020-07-20,29,2020-12-14 12:37:51,BA
3969,1.14,0.98,1.07,estabilizando,1.1,1.1,2020-07-21,29,2020-12-14 12:37:51,BA
3970,1.18,1.02,1.11,estabilizando,1.1,1.1,2020-07-22,29,2020-12-14 12:37:51,BA
3971,1.22,1.06,1.15,estabilizando,1.1,1.1,2020-07-23,29,2020-12-14 12:37:51,BA
3972,1.25,1.09,1.19,estabilizando,1.1,1.1,2020-07-24,29,2020-12-14 12:37:51,BA
3973,1.27,1.11,1.2,estabilizando,1.1,1.1,2020-07-25,29,2020-12-14 12:37:51,BA
3974,1.27,1.12,1.21,estabilizando,1.1,1.1,2020-07-26,29,2020-12-14 12:37:51,BA
3975,1.26,1.11,1.19,estabilizando,1.2,1.2,2020-07-27,29,2020-12-14 12:37:51,BA
3976,1.23,1.08,1.17,estabilizando,1.2,1.2,2020-07-28,29,2020-12-14 12:37:51,BA
3977,1.2,1.05,1.14,estabilizando,1.2,1.2,2020-07-29,29,2020-12-14 12:37:51,BA
3978,1.18,1.03,1.11,estabilizando,1.2,1.2,2020-07-30,29,2020-12-14 12:37:51,BA
3979,1.15,1.0,1.09,estabilizando,1.2,1.2,2020-07-31,29,2020-12-14 12:37:51,BA
3980,1.14,0.99,1.07,estabilizando,1.1,1.1,2020-08-01,29,2020-12-14 12:37:51,BA
3981,1.12,0.97,1.06,estabilizando,1.1,1.1,2020-08-02,29,2020-12-14 12:37:51,BA
3982,1.12,0.97,1.05,estabilizando,1.1,1.1,2020-08-03,29,2020-12-14 12:37:51,BA
3983,1.11,0.96,1.04,estabilizando,1.1,1.1,2020-08-04,29,2020-12-14 12:37:51,BA
3984,1.1,0.95,1.04,estabilizando,1.1,1.1,2020-08-05,29,2020-12-14 12:37:51,BA
3985,1.1,0.95,1.04,estabilizando,1.1,1.1,2020-08-06,29,2020-12-14 12:37:51,BA
3986,1.1,0.95,1.04,estabilizando,1.0,1.0,2020-08-07,29,2020-12-14 12:37:51,BA
3987,1.1,0.95,1.04,estabilizando,1.0,1.0,2020-08-08,29,2020-12-14 12:37:51,BA
3988,1.1,0.95,1.04,estabilizando,1.0,1.0,2020-08-09,29,2020-12-14 12:37:51,BA
3989,1.11,0.96,1.04,estabilizando,1.0,1.0,2020-08-10,29,2020-12-14 12:37:51,BA
3990,1.11,0.96,1.05,estabilizando,1.0,1.0,2020-08-11,29,2020-12-14 12:37:51,BA
3991,1.11,0.96,1.04,estabilizando,1.0,1.0,2020-08-12,29,2020-12-14 12:37:51,BA
3992,1.11,0.96,1.04,estabilizando,1.0,1.0,2020-08-13,29,2020-12-14 12:37:51,BA
3993,1.1,0.95,1.04,estabilizando,1.0,1.0,2020-08-14,29,2020-12-14 12:37:51,BA
3994,1.1,0.95,1.03,estabilizando,1.0,1.0,2020-08-15,29,2020-12-14 12:37:51,BA
3995,1.09,0.94,1.03,estabilizando,1.0,1.0,2020-08-16,29,2020-12-14 12:37:51,BA
3996,1.08,0.93,1.02,estabilizando,1.0,1.0,2020-08-17,29,2020-12-14 12:37:51,BA
3997,1.07,0.92,1.01,estabilizando,1.0,1.0,2020-08-18,29,2020-12-14 12:37:51,BA
3998,1.06,0.91,0.99,estabilizando,1.0,1.0,2020-08-19,29,2020-12-14 12:37:51,BA
3999,1.04,0.89,0.98,estabilizando,1.0,1.0,2020-08-20,29,2020-12-14 12:37:51,BA
4000,1.03,0.88,0.97,estabilizando,1.0,1.0,2020-08-21,29,2020-12-14 12:37:51,BA
4001,1.02,0.87,0.96,estabilizando,1.0,1.0,2020-08-22,29,2020-12-14 12:37:51,BA
4002,1.03,0.88,0.96,estabilizando,1.0,1.0,2020-08-23,29,2020-12-14 12:37:51,BA
4003,1.03,0.88,0.96,estabilizando,1.0,1.0,2020-08-24,29,2020-12-14 12:37:51,BA
4004,1.03,0.88,0.97,estabilizando,1.0,1.0,2020-08-25,29,2020-12-14 12:37:51,BA
4005,1.04,0.89,0.97,estabilizando,1.0,1.0,2020-08-26,29,2020-12-14 12:37:51,BA
4006,1.04,0.89,0.98,estabilizando,1.0,1.0,2020-08-27,29,2020-12-14 12:37:51,BA
4007,1.04,0.89,0.98,estabilizando,1.0,1.0,2020-08-28,29,2020-12-14 12:37:51,BA
4008,1.04,0.89,0.98,estabilizando,1.0,1.0,2020-08-29,29,2020-12-14 12:37:51,BA
4009,1.04,0.89,0.97,estabilizando,1.0,1.0,2020-08-30,29,2020-12-14 12:37:51,BA
4010,1.03,0.88,0.96,estabilizando,1.0,1.0,2020-08-31,29,2020-12-14 12:37:51,BA
4011,1.01,0.86,0.94,estabilizando,1.0,1.0,2020-09-01,29,2020-12-14 12:37:51,BA
4012,1.0,0.85,0.93,estabilizando,1.0,1.0,2020-09-02,29,2020-12-14 12:37:51,BA
4013,0.99,0.84,0.92,estabilizando,1.0,1.0,2020-09-03,29,2020-12-14 12:37:51,BA
4014,0.97,0.81,0.91,estabilizando,0.9,0.9,2020-09-04,29,2020-12-14 12:37:51,BA
4015,0.96,0.8,0.89,estabilizando,0.9,0.9,2020-09-05,29,2020-12-14 12:37:51,BA
4016,0.95,0.79,0.88,estabilizando,0.9,0.9,2020-09-06,29,2020-12-14 12:37:51,BA
4017,0.93,0.77,0.86,estabilizando,0.9,0.9,2020-09-07,29,2020-12-14 12:37:51,BA
4018,0.92,0.76,0.85,estabilizando,0.9,0.9,2020-09-08,29,2020-12-14 12:37:51,BA
4019,0.9,0.74,0.8300000000000001,estabilizando,0.9,0.9,2020-09-09,29,2020-12-14 12:37:51,BA
4020,0.89,0.73,0.8200000000000001,estabilizando,0.9,0.9,2020-09-10,29,2020-12-14 12:37:51,BA
4021,0.89,0.73,0.8200000000000001,estabilizando,0.8,0.8,2020-09-11,29,2020-12-14 12:37:51,BA
4022,0.89,0.73,0.8200000000000001,estabilizando,0.8,0.8,2020-09-12,29,2020-12-14 12:37:51,BA
4023,0.9,0.73,0.8300000000000001,estabilizando,0.8,0.8,2020-09-13,29,2020-12-14 12:37:51,BA
4024,0.91,0.74,0.84,estabilizando,0.8,0.8,2020-09-14,29,2020-12-14 12:37:51,BA
4025,0.93,0.76,0.86,estabilizando,0.8,0.8,2020-09-15,29,2020-12-14 12:37:51,BA
4026,0.94,0.77,0.87,estabilizando,0.8,0.8,2020-09-16,29,2020-12-14 12:37:51,BA
4027,0.95,0.78,0.88,estabilizando,0.8,0.8,2020-09-17,29,2020-12-14 12:37:51,BA
4028,0.96,0.79,0.89,estabilizando,0.9,0.9,2020-09-18,29,2020-12-14 12:37:51,BA
4029,0.97,0.8,0.9,estabilizando,0.9,0.9,2020-09-19,29,2020-12-14 12:37:51,BA
4030,0.97,0.8,0.9,estabilizando,0.9,0.9,2020-09-20,29,2020-12-14 12:37:51,BA
4031,0.98,0.81,0.9,estabilizando,0.9,0.9,2020-09-21,29,2020-12-14 12:37:51,BA
4032,0.97,0.8,0.9,estabilizando,0.9,0.9,2020-09-22,29,2020-12-14 12:37:51,BA
4033,0.97,0.8,0.89,estabilizando,0.9,0.9,2020-09-23,29,2020-12-14 12:37:51,BA
4034,0.96,0.79,0.89,estabilizando,0.9,0.9,2020-09-24,29,2020-12-14 12:37:51,BA
4035,0.96,0.79,0.88,estabilizando,0.9,0.9,2020-09-25,29,2020-12-14 12:37:51,BA
4036,0.96,0.79,0.88,estabilizando,0.9,0.9,2020-09-26,29,2020-12-14 12:37:51,BA
4037,0.96,0.79,0.88,estabilizando,0.9,0.9,2020-09-27,29,2020-12-14 12:37:51,BA
4038,0.96,0.79,0.88,estabilizando,0.9,0.9,2020-09-28,29,2020-12-14 12:37:51,BA
4039,0.97,0.8,0.89,estabilizando,0.9,0.9,2020-09-29,29,2020-12-14 12:37:51,BA
4040,0.97,0.8,0.89,estabilizando,0.9,0.9,2020-09-30,29,2020-12-14 12:37:51,BA
4041,0.96,0.78,0.89,estabilizando,0.9,0.9,2020-10-01,29,2020-12-14 12:37:51,BA
4042,0.96,0.78,0.88,estabilizando,0.9,0.9,2020-10-02,29,2020-12-14 12:37:51,BA
4043,0.96,0.78,0.88,estabilizando,0.9,0.9,2020-10-03,29,2020-12-14 12:37:51,BA
4044,0.95,0.77,0.88,estabilizando,0.9,0.9,2020-10-04,29,2020-12-14 12:37:51,BA
4045,0.96,0.78,0.88,estabilizando,0.9,0.9,2020-10-05,29,2020-12-14 12:37:51,BA
4046,0.96,0.78,0.88,estabilizando,0.9,0.9,2020-10-06,29,2020-12-14 12:37:51,BA
4047,0.97,0.79,0.89,estabilizando,0.9,0.9,2020-10-07,29,2020-12-14 12:37:51,BA
4048,0.98,0.8,0.9,estabilizando,0.9,0.9,2020-10-08,29,2020-12-14 12:37:51,BA
4049,0.99,0.81,0.91,estabilizando,0.9,0.9,2020-10-09,29,2020-12-14 12:37:51,BA
4050,1.0,0.8200000000000001,0.92,estabilizando,0.9,0.9,2020-10-10,29,2020-12-14 12:37:51,BA
4051,1.0,0.8200000000000001,0.92,estabilizando,0.9,0.9,2020-10-11,29,2020-12-14 12:37:51,BA
4052,1.0,0.8200000000000001,0.92,estabilizando,0.9,0.9,2020-10-12,29,2020-12-14 12:37:51,BA
4053,1.0,0.8200000000000001,0.92,estabilizando,0.9,0.9,2020-10-13,29,2020-12-14 12:37:51,BA
4054,1.0,0.8200000000000001,0.92,estabilizando,0.9,0.9,2020-10-14,29,2020-12-14 12:37:51,BA
4055,1.0,0.8200000000000001,0.92,estabilizando,0.9,0.9,2020-10-15,29,2020-12-14 12:37:51,BA
4056,1.0,0.8200000000000001,0.92,estabilizando,0.9,0.9,2020-10-16,29,2020-12-14 12:37:51,BA
4057,1.01,0.8300000000000001,0.93,estabilizando,0.9,0.9,2020-10-17,29,2020-12-14 12:37:51,BA
4058,1.01,0.8300000000000001,0.93,estabilizando,0.9,0.9,2020-10-18,29,2020-12-14 12:37:51,BA
4059,1.02,0.84,0.94,estabilizando,0.9,0.9,2020-10-19,29,2020-12-14 12:37:51,BA
4060,1.02,0.84,0.94,estabilizando,0.9,0.9,2020-10-20,29,2020-12-14 12:37:51,BA
4061,1.02,0.84,0.94,estabilizando,0.9,0.9,2020-10-21,29,2020-12-14 12:37:51,BA
4062,1.02,0.84,0.94,estabilizando,0.9,0.9,2020-10-22,29,2020-12-14 12:37:51,BA
4063,1.02,0.84,0.94,estabilizando,0.9,0.9,2020-10-23,29,2020-12-14 12:37:51,BA
4064,1.02,0.84,0.94,estabilizando,0.9,0.9,2020-10-24,29,2020-12-14 12:37:51,BA
4065,1.03,0.85,0.95,estabilizando,0.9,0.9,2020-10-25,29,2020-12-14 12:37:51,BA
4066,1.04,0.86,0.96,estabilizando,0.9,0.9,2020-10-26,29,2020-12-14 12:37:51,BA
4067,1.05,0.87,0.96,estabilizando,0.9,0.9,2020-10-27,29,2020-12-14 12:37:51,BA
4068,1.05,0.87,0.97,estabilizando,1.0,1.0,2020-10-28,29,2020-12-14 12:37:51,BA
4069,1.06,0.88,0.97,estabilizando,1.0,1.0,2020-10-29,29,2020-12-14 12:37:51,BA
4070,1.05,0.87,0.97,estabilizando,1.0,1.0,2020-10-30,29,2020-12-14 12:37:51,BA
4071,1.04,0.86,0.95,estabilizando,1.0,1.0,2020-10-31,29,2020-12-14 12:37:51,BA
4072,1.02,0.84,0.93,estabilizando,1.0,1.0,2020-11-01,29,2020-12-14 12:37:51,BA
4073,1.0,0.8200000000000001,0.91,estabilizando,1.0,1.0,2020-11-02,29,2020-12-14 12:37:51,BA
4074,0.98,0.79,0.9,estabilizando,0.9,0.9,2020-11-03,29,2020-12-14 12:37:51,BA
4075,0.98,0.79,0.9,estabilizando,0.9,0.9,2020-11-04,29,2020-12-14 12:37:51,BA
4076,0.99,0.8,0.91,estabilizando,0.9,0.9,2020-11-05,29,2020-12-14 12:37:51,BA
4077,1.01,0.8200000000000001,0.93,estabilizando,0.9,0.9,2020-11-06,29,2020-12-14 12:37:51,BA
4078,1.03,0.84,0.95,estabilizando,0.9,0.9,2020-11-07,29,2020-12-14 12:37:51,BA
4079,1.06,0.87,0.98,estabilizando,0.9,0.9,2020-11-08,29,2020-12-14 12:37:51,BA
4080,1.08,0.89,1.0,estabilizando,0.9,0.9,2020-11-09,29,2020-12-14 12:37:51,BA
4081,1.09,0.9,1.01,estabilizando,1.0,1.0,2020-11-10,29,2020-12-14 12:37:51,BA
4082,1.1,0.91,1.02,estabilizando,1.0,1.0,2020-11-11,29,2020-12-14 12:37:51,BA
4083,1.1,0.91,1.02,estabilizando,1.0,1.0,2020-11-12,29,2020-12-14 12:37:51,BA
4084,1.1,0.91,1.02,estabilizando,1.0,1.0,2020-11-13,29,2020-12-14 12:37:51,BA
4085,1.1,0.92,1.01,estabilizando,1.0,1.0,2020-11-14,29,2020-12-14 12:37:51,BA
4086,1.09,0.91,1.01,estabilizando,1.0,1.0,2020-11-15,29,2020-12-14 12:37:51,BA
4087,1.09,0.91,1.01,estabilizando,1.0,1.0,2020-11-16,29,2020-12-14 12:37:51,BA
4088,1.09,0.91,1.01,estabilizando,1.0,1.0,2020-11-17,29,2020-12-14 12:37:51,BA
4089,1.09,0.91,1.01,estabilizando,1.0,1.0,2020-11-18,29,2020-12-14 12:37:51,BA
4090,1.1,0.92,1.01,estabilizando,1.0,1.0,2020-11-19,29,2020-12-14 12:37:51,BA
4091,1.11,0.93,1.02,estabilizando,1.0,1.0,2020-11-20,29,2020-12-14 12:37:51,BA
4092,1.12,0.94,1.03,estabilizando,1.0,1.0,2020-11-21,29,2020-12-14 12:37:51,BA
4093,1.13,0.95,1.05,estabilizando,1.0,1.0,2020-11-22,29,2020-12-14 12:37:51,BA
4094,1.14,0.96,1.06,estabilizando,1.0,1.0,2020-11-23,29,2020-12-14 12:37:51,BA
4095,1.14,0.96,1.06,estabilizando,1.0,1.0,2020-11-24,29,2020-12-14 12:37:51,BA
4096,1.15,0.97,1.07,estabilizando,1.0,1.0,2020-11-25,29,2020-12-14 12:37:51,BA
4097,1.17,0.99,1.09,estabilizando,1.1,1.1,2020-11-26,29,2020-12-14 12:37:51,BA
4098,1.18,1.0,1.11,estabilizando,1.1,1.1,2020-11-27,29,2020-12-14 12:37:51,BA
4099,1.21,1.03,1.13,estabilizando,1.1,1.1,2020-11-28,29,2020-12-14 12:37:51,BA
4100,1.24,1.06,1.16,estabilizando,1.1,1.1,2020-11-29,29,2020-12-14 12:37:51,BA
4101,1.27,1.1,1.19,estabilizando,1.1,1.1,2020-11-30,29,2020-12-14 12:37:51,BA
4102,1.28,1.11,1.21,estabilizando,1.1,1.1,2020-12-01,29,2020-12-14 12:37:51,BA
4103,1.29,1.12,1.21,estabilizando,1.2,1.2,2020-12-02,29,2020-12-14 12:37:51,BA
4104,1.28,1.11,1.21,estabilizando,1.2,1.2,2020-12-03,29,2020-12-14 12:37:51,BA
4105,7.84,0.67,3.0,estabilizando,,,2020-03-14,31,2020-12-14 12:37:51,MG
4106,7.13,0.66,2.9,estabilizando,,,2020-03-15,31,2020-12-14 12:37:51,MG
4107,7.25,0.76,3.15,estabilizando,,,2020-03-16,31,2020-12-14 12:37:51,MG
4108,6.47,0.77,2.96,estabilizando,,,2020-03-17,31,2020-12-14 12:37:51,MG
4109,6.33,0.85,3.08,estabilizando,,,2020-03-18,31,2020-12-14 12:37:51,MG
4110,6.03,0.92,3.11,estabilizando,,,2020-03-19,31,2020-12-14 12:37:51,MG
4111,5.93,1.08,3.29,estabilizando,3.1,3.1,2020-03-20,31,2020-12-14 12:37:51,MG
4112,5.8500000000000005,1.34,3.48,estabilizando,3.1,3.1,2020-03-21,31,2020-12-14 12:37:51,MG
4113,5.32,1.33,3.29,estabilizando,3.2,3.2,2020-03-22,31,2020-12-14 12:37:51,MG
4114,5.04,1.46,3.22,estabilizando,3.2,3.2,2020-03-23,31,2020-12-14 12:37:51,MG
4115,4.57,1.37,3.0,estabilizando,3.2,3.2,2020-03-24,31,2020-12-14 12:37:51,MG
4116,4.18,1.31,2.74,estabilizando,3.2,3.2,2020-03-25,31,2020-12-14 12:37:51,MG
4117,3.91,1.27,2.61,estabilizando,3.1,3.1,2020-03-26,31,2020-12-14 12:37:51,MG
4118,3.65,1.22,2.45,estabilizando,3.0,3.0,2020-03-27,31,2020-12-14 12:37:51,MG
4119,3.38,1.12,2.27,estabilizando,2.8,2.8,2020-03-28,31,2020-12-14 12:37:51,MG
4120,3.24,1.12,2.18,estabilizando,2.6,2.6,2020-03-29,31,2020-12-14 12:37:51,MG
4121,3.08,1.07,2.1,estabilizando,2.5,2.5,2020-03-30,31,2020-12-14 12:37:51,MG
4122,3.0,1.09,2.06,estabilizando,2.3,2.3,2020-03-31,31,2020-12-14 12:37:51,MG
4123,2.91,1.09,2.02,estabilizando,2.2,2.2,2020-04-01,31,2020-12-14 12:37:51,MG
4124,2.82,1.08,1.98,estabilizando,2.2,2.2,2020-04-02,31,2020-12-14 12:37:51,MG
4125,2.77,1.11,1.97,estabilizando,2.1,2.1,2020-04-03,31,2020-12-14 12:37:51,MG
4126,2.7,1.11,1.95,estabilizando,2.0,2.0,2020-04-04,31,2020-12-14 12:37:51,MG
4127,2.65,1.14,1.9,estabilizando,2.0,2.0,2020-04-05,31,2020-12-14 12:37:51,MG
4128,2.56,1.11,1.86,estabilizando,2.0,2.0,2020-04-06,31,2020-12-14 12:37:51,MG
4129,2.49,1.1,1.83,estabilizando,1.9,1.9,2020-04-07,31,2020-12-14 12:37:51,MG
4130,2.42,1.09,1.78,estabilizando,1.9,1.9,2020-04-08,31,2020-12-14 12:37:51,MG
4131,2.35,1.07,1.73,estabilizando,1.9,1.9,2020-04-09,31,2020-12-14 12:37:51,MG
4132,2.28,1.04,1.7,estabilizando,1.8,1.8,2020-04-10,31,2020-12-14 12:37:51,MG
4133,2.25,1.06,1.66,estabilizando,1.8,1.8,2020-04-11,31,2020-12-14 12:37:51,MG
4134,2.17,1.01,1.62,estabilizando,1.7,1.7,2020-04-12,31,2020-12-14 12:37:51,MG
4135,2.11,0.99,1.57,estabilizando,1.7,1.7,2020-04-13,31,2020-12-14 12:37:51,MG
4136,2.06,0.97,1.54,estabilizando,1.7,1.7,2020-04-14,31,2020-12-14 12:37:51,MG
4137,2.04,0.98,1.52,estabilizando,1.6,1.6,2020-04-15,31,2020-12-14 12:37:51,MG
4138,1.98,0.94,1.5,estabilizando,1.6,1.6,2020-04-16,31,2020-12-14 12:37:51,MG
4139,1.97,0.96,1.49,estabilizando,1.6,1.6,2020-04-17,31,2020-12-14 12:37:51,MG
4140,1.94,0.95,1.48,estabilizando,1.5,1.5,2020-04-18,31,2020-12-14 12:37:51,MG
4141,1.92,0.95,1.47,estabilizando,1.5,1.5,2020-04-19,31,2020-12-14 12:37:51,MG
4142,1.91,0.97,1.46,estabilizando,1.5,1.5,2020-04-20,31,2020-12-14 12:37:51,MG
