city_id,city_name,total,from_0_to_9,from_10_to_19,from_20_to_29,from_30_to_39,from_40_to_49,from_50_to_59,from_60_to_69,from_70_to_79,from_80_to_older
431642,Sagrada Família,2609,324,279,343,326,351,409,326,165,86
431643,Saldanha Marinho,2650,228,242,333,356,358,446,345,237,105
431645,Salto do Jacuí,12449,1781,1720,1966,1726,1678,1646,1088,590,254
431647,Salvador das Missões,2733,189,226,367,389,352,508,384,205,113
431650,Salvador do Sul,7799,817,973,1220,1310,1063,1043,742,408,223
431660,Sananduva,16270,1639,1710,2273,2450,2007,2359,2030,1226,576
431710,Sant'Ana do Livramento,77027,10161,9843,10959,9476,9615,10641,8277,5217,2838
431670,Santa Bárbara do Sul,7994,788,892,1172,1101,1079,1297,911,510,244
431673,Santa Cecília do Sul,1639,140,168,237,192,225,248,225,147,57
431675,Santa Clara do Sul,6603,739,705,886,1109,957,840,730,407,230
431680,Santa Cruz do Sul,130416,14623,16177,19897,20992,18041,17265,13105,6792,3524
431697,Santa Margarida do Sul,2562,304,315,367,306,370,399,262,164,75
431690,Santa Maria,282123,33285,37621,42662,45242,36109,35764,27695,15506,8239
431695,Santa Maria do Herval,6331,574,629,865,984,1024,1006,725,353,171
431720,Santa Rosa,73254,8410,8991,11381,11587,10251,9776,7098,3920,1840
431725,Santa Tereza,1729,124,146,189,223,208,276,250,181,132
431730,Santa Vitória do Palmar,29676,3698,3720,4254,3869,3813,4115,3201,1919,1087
431700,Santana da Boa Vista,8098,880,910,1011,882,1077,1250,1008,697,383
431740,Santiago,49425,5487,5907,6849,6976,6465,6988,5510,3437,1806
431750,Santo Ângelo,77593,9464,9953,11605,11355,10419,10191,7809,4441,2356
431760,Santo Antônio da Patrulha,42894,5068,5353,6251,6002,5656,6104,4392,2698,1370
431770,Santo Antônio das Missões,10175,1281,1143,1354,1160,1332,1471,1237,801,396
431755,Santo Antônio do Palma,2128,201,229,306,314,300,327,244,134,73
431775,Santo Antônio do Planalto,2019,221,218,273,259,244,353,242,138,71
431780,Santo Augusto,13885,1674,1563,1920,1911,1885,1962,1607,931,432
431790,Santo Cristo,14257,1355,1351,1937,1964,1966,2355,1870,988,471
431795,Santo Expedito do Sul,2324,228,225,275,303,275,404,322,215,77
431800,São Borja,60282,7471,7593,9181,8550,8023,7950,6137,3564,1813
431805,São Domingos do Sul,3074,280,300,416,397,354,475,459,267,126
431810,São Francisco de Assis,18335,1920,1982,2478,2350,2411,2790,2337,1349,718
431820,São Francisco de Paula,21710,3247,3063,3329,2972,2748,2701,1983,1141,526
431830,São Gabriel,62105,7952,8351,9133,8553,8013,8222,6281,3710,1890
431840,São Jerônimo,24248,3324,3308,3591,3600,3173,3074,2334,1241,603
431842,São João da Urtiga,4657,401,399,570,557,620,795,681,445,189
431843,São João do Polêsine,2552,200,248,329,350,258,389,362,225,191
431844,São Jorge,2824,285,290,359,376,356,454,398,207,99
431845,São José das Missões,2537,286,259,334,303,339,398,341,190,87
431846,São José do Herval,1971,249,233,282,253,293,283,213,118,47
431848,São José do Hortêncio,4804,599,566,691,721,659,697,502,230,139
431849,São José do Inhacorá,2073,187,163,270,264,273,321,322,189,84
431850,São José do Norte,27568,3382,3517,4226,3809,3517,3880,2837,1598,802
431860,São José do Ouro,6933,687,726,1005,904,952,1074,829,491,265
431861,São José do Sul,2408,252,253,328,348,313,344,307,162,101
431862,São José dos Ausentes,3527,491,483,593,519,466,463,300,143,69
431870,São Leopoldo,236835,32026,33626,38828,37400,31681,28826,20289,9845,4314
431880,São Lourenço do Sul,43582,4796,4917,6221,6329,5849,6148,4892,2855,1575
431890,São Luiz Gonzaga,33468,3926,4069,4884,4874,4288,4441,3680,2178,1128
431900,São Marcos,21556,2262,2616,3318,3244,2925,3214,2183,1193,601
431910,São Martinho,5426,484,524,664,680,706,895,774,476,223
431912,São Martinho da Serra,3234,354,329,439,405,435,460,423,251,138
431915,São Miguel das Missões,7673,932,881,1092,1057,984,1093,884,509,241
431920,São Nicolau,5265,590,559,736,609,702,787,670,406,206
431930,São Paulo das Missões,5790,551,507,720,673,773,1002,889,440,235
431935,São Pedro da Serra,3801,436,475,660,602,528,512,315,179,94
431936,São Pedro das Missões,2009,249,248,278,300,257,294,217,117,49
431937,São Pedro do Butiá,2947,279,278,433,395,393,479,369,213,108
431940,São Pedro do Sul,16198,1689,1747,2093,2157,2184,2401,1937,1253,737
431950,São Sebastião do Caí,25685,3228,3509,3981,4007,3251,3495,2429,1218,567
431960,São Sepé,23621,2549,2706,3246,3041,2919,3549,2947,1712,952
431970,São Valentim,3299,263,295,421,397,405,526,487,322,183
431971,São Valentim do Sul,2242,182,186,268,331,280,357,327,198,113
431973,São Valério do Sul,2727,430,461,426,363,317,290,253,133,54
431975,São Vendelino,2243,207,246,361,344,353,352,194,118,68
431980,São Vicente do Sul,8721,1017,1034,1326,1171,1129,1278,957,504,305
431990,Sapiranga,81734,11482,12181,13708,12543,11467,10304,5985,2847,1217
432000,Sapucaia do Sul,141075,19389,20471,22917,22178,18773,16691,12370,6060,2226
432010,Sarandi,24489,3016,3217,3886,3920,3265,3065,2238,1250,632
432020,Seberi,10750,1326,1242,1528,1472,1348,1465,1273,720,376
432023,Sede Nova,2907,343,327,395,384,407,443,352,170,86
432026,Segredo,7421,990,964,1214,1068,1003,955,674,386,167
432030,Selbach,5100,488,557,683,727,611,845,621,350,218
432032,Senador Salgado Filho,2779,295,274,384,371,390,442,356,178,89
432035,Sentinela do Sul,5581,655,715,844,740,744,785,573,344,181
432040,Serafina Corrêa,17502,2136,2421,2770,2905,2305,2146,1530,875,414
432045,Sério,1962,157,178,263,247,293,329,244,165,86
432050,Sertão,5415,479,529,700,733,701,879,742,433,219
432055,Sertão Santana,6486,803,831,999,954,826,840,621,387,225
432057,Sete de Setembro,1970,197,197,226,241,294,326,254,152,83
432060,Severiano de Almeida,3657,328,348,467,503,457,582,504,302,166
432065,Silveira Martins,2384,234,262,281,305,279,335,295,241,152
432067,Sinimbu,10172,1159,1147,1465,1499,1435,1353,1088,659,367
432070,Sobradinho,14967,1737,1840,2344,2293,1955,2048,1508,838,404
432080,Soledade,31002,3879,4009,4704,4523,3991,4042,3207,1764,883
432085,Tabaí,4719,705,638,696,666,648,591,432,235,108
432090,Tapejara,24111,2531,3119,4400,4293,3070,3078,2038,1054,528
432100,Tapera,10584,1259,1326,1512,1533,1363,1443,1135,643,370
432110,Tapes,17300,2136,2293,2426,2251,2244,2375,1843,1144,588
432120,Taquara,57466,7496,7667,8584,8212,7728,7728,5393,3095,1563
432130,Taquari,26862,3344,3477,3899,3751,3487,3674,2818,1599,813
432132,Taquaruçu do Sul,3072,325,322,439,427,379,451,374,242,113
432135,Tavares,5481,554,644,737,673,667,845,730,417,214
432140,Tenente Portela,13485,1753,1870,1974,1841,1550,1692,1502,837,466
432143,Terra de Areia,11204,1428,1466,1712,1660,1432,1488,1100,604,314
432145,Teutônia,33232,4002,4285,5396,5468,4731,4120,3021,1478,731
432146,Tio Hugo,3030,356,356,485,486,363,432,282,193,77
432147,Tiradentes do Sul,5704,650,552,710,622,731,835,882,502,220
432149,Toropi,2806,248,256,334,369,425,420,387,246,121
432150,Torres,38732,4417,4613,5582,5542,5149,5564,4450,2388,1027
432160,Tramandaí,51715,7249,6931,7597,6972,6161,6984,5564,3025,1232
432162,Travesseiro,2336,169,215,271,303,298,364,347,238,131
432163,Três Arroios,2668,194,200,278,284,377,524,400,260,151
432166,Três Cachoeiras,11053,1194,1332,1614,1692,1441,1641,1203,620,316
432170,Três Coroas,28220,4013,4119,4639,4643,4031,3239,2101,1009,426
432180,Três de Maio,23906,2489,2559,3397,3494,3216,3397,2786,1655,913
432183,Três Forquilhas,2697,323,299,362,334,390,440,280,184,85
432185,Três Palmeiras,4271,531,471,626,602,486,557,531,318,149
432190,Três Passos,23906,2322,2545,3370,3443,3218,3469,2887,1749,903
432195,Trindade do Sul,5802,750,628,833,774,758,827,645,385,202
432200,Triunfo,29538,4297,4167,4833,4319,3719,3686,2544,1337,636
432210,Tucunduva,5678,491,535,726,703,739,918,793,502,271
432215,Tunas,4569,625,567,767,690,611,600,390,215,104
432218,Tupanci do Sul,1472,133,153,198,167,214,268,169,113,57
432220,Tupanciretã,23948,3471,3294,3602,3561,3073,2987,2201,1148,611
432225,Tupandi,4855,585,697,824,815,673,617,370,175,99
432230,Tuparendi,7893,585,631,931,946,1015,1416,1134,810,425
432232,Turuçu,3438,438,425,441,478,490,459,374,231,102
432234,Ubiretama,2015,147,198,259,259,317,372,267,140,56
432235,União da Serra,1154,87,83,110,140,123,192,207,136,76
432237,Unistalda,2338,268,233,314,284,301,379,276,191,92
432240,Uruguaiana,126970,19869,19486,20164,17855,15949,15081,10428,5536,2602
432250,Vacaria,66218,9401,9565,10120,9600,8431,8073,5979,3359,1690
432253,Vale do Sol,11781,1292,1502,1920,1680,1703,1510,1153,686,335
432254,Vale Real,5913,687,798,910,988,859,783,511,263,114
432252,Vale Verde,3497,418,429,487,418,499,495,366,257,128
432255,Vanini,2113,191,225,299,312,268,370,253,134,61
432260,Venâncio Aires,71554,7701,8619,11034,10880,10043,9984,7311,3924,2058
432270,Vera Cruz,26863,3193,3354,4208,3997,3703,3614,2555,1510,729
432280,Veranópolis,26241,2549,2900,3736,4380,3689,3689,2834,1574,890
432285,Vespasiano Correa,1815,156,162,179,209,246,290,270,193,110
432290,Viadutos,4756,374,414,612,580,635,791,675,397,278
432300,Viamão,255224,36471,37299,41775,37381,33185,30380,22250,11501,4982
432310,Vicente Dutra,4670,633,574,666,625,592,632,485,316,147
432320,Victor Graeff,2882,338,309,369,344,398,448,354,208,114
432330,Vila Flores,3385,275,311,488,479,430,584,442,241,135
432335,Vila Lângaro,2091,183,214,285,233,282,390,257,177,70
432340,Vila Maria,4358,359,436,628,673,560,667,544,318,173
432345,Vila Nova do Sul,4280,458,470,587,533,531,687,517,317,180
432350,Vista Alegre,2752,319,297,388,341,341,428,369,178,91
432360,Vista Alegre do Prata,1561,143,143,194,205,224,254,206,129,63
432370,Vista Gaúcha,2851,271,280,447,390,393,463,360,157,90
432375,Vitória das Missões,3133,319,296,354,306,447,534,464,294,119
432377,Westfalia,3014,266,331,388,489,419,473,324,220,104
432380,Xangri-lá,16408,2496,2386,2733,2421,2095,1817,1399,744,317
500020,Água Clara,15522,2863,2577,2704,2591,1993,1536,830,318,110
500025,Alcinópolis,5343,775,763,910,895,792,622,343,176,67
500060,Amambai,39396,7535,6809,6520,5570,4791,3625,2420,1412,714
500070,Anastácio,25135,4026,3735,3932,3677,3361,2897,1995,1030,482
500080,Anaurilândia,9035,1330,1229,1438,1332,1303,1114,705,391,193
500085,Angélica,10780,1675,1558,1790,1809,1499,1191,675,387,196
500090,Antônio João,8956,1832,1495,1524,1226,978,816,544,344,197
500100,Aparecida do Taboado,25745,3556,3684,4259,4188,3652,2838,2034,1041,493
500110,Aquidauana,47871,8052,7352,7336,6957,6116,5093,3855,2037,1073
500124,Aral Moreira,12149,2556,2185,2243,1708,1309,1084,615,294,155
500150,Bandeirantes,6788,953,866,1033,927,991,942,588,337,151
500190,Bataguassu,23024,3722,3514,3652,3864,3233,2582,1456,705,296
500200,Batayporã,11329,1779,1621,1789,1644,1558,1382,840,483,233
500210,Bela Vista,24629,4306,3951,4086,3463,3004,2526,1752,1000,541
500215,Bodoquena,7875,1315,1108,1333,1213,1092,863,535,291,125
500220,Bonito,21976,3596,3250,3551,3466,3012,2463,1552,733,353
500230,Brasilândia,11872,1911,1769,1913,1842,1700,1327,855,380,175
500240,Caarapó,30174,5711,5110,5063,4580,3702,2862,1691,959,496
500260,Camapuã,13711,1821,1682,2091,2001,2002,1813,1222,712,367
500270,Campo Grande,895982,126476,127791,143380,148237,125160,102182,69831,35825,17100
500280,Caracol,6116,990,944,1143,942,797,617,376,208,99
500290,Cassilândia,21939,2670,2807,3184,3290,3063,2713,2200,1342,670
500295,Chapadão do Sul,25218,4114,4203,4840,4449,3281,2419,1239,493,180
500310,Corguinho,5947,848,754,874,798,877,825,566,276,129
500315,Coronel Sapucaia,15253,3152,2650,2561,2005,1717,1434,929,530,275
500320,Corumbá,111435,18894,17679,18937,17323,14471,11458,7154,3827,1692
500325,Costa Rica,20823,3044,2940,3569,3500,2875,2312,1485,770,328
500330,Coxim,33543,4702,4556,5342,5351,4833,4063,2638,1374,684
500345,Deodápolis,12924,1899,1795,1981,2073,1700,1603,1034,535,304
500348,Dois Irmãos do Buriti,11385,1714,1659,2055,1713,1542,1333,778,403,188
500350,Douradina,5924,945,887,961,859,747,728,450,231,116
500370,Dourados,222949,33619,33416,37342,37136,29807,24641,15802,7688,3498
500375,Eldorado,12353,1954,1823,2039,1828,1756,1421,833,480,219
500380,Fátima do Sul,19189,2280,2265,2666,2762,2640,2810,2003,1145,618
500390,Figueirão,3051,468,406,474,473,481,356,220,126,47
500400,Glória de Dourados,9965,1300,1246,1479,1537,1404,1335,898,496,270
500410,Guia Lopes da Laguna,9895,1536,1375,1502,1300,1268,1118,927,568,301
500430,Iguatemi,16078,2503,2358,2679,2323,2224,1838,1183,677,293
500440,Inocência,7610,1077,947,1128,1129,1120,965,713,367,164
500450,Itaporã,24839,4648,4443,4149,3457,2867,2416,1573,845,441
500460,Itaquiraí,21142,3463,3031,3479,2979,3030,2546,1536,777,301
500470,Ivinhema,23187,3057,2973,3606,3554,3367,3038,1939,1148,505
500480,Japorã,9110,2494,1817,1495,978,856,694,421,243,112
500490,Jaraguari,7187,950,821,952,906,1082,1118,772,417,169
500500,Jardim,26097,4262,3774,4149,3837,3318,2839,2135,1179,604
500510,Jateí,4027,609,577,621,688,570,474,276,146,66
500515,Juti,6712,1141,1018,1127,940,856,720,435,300,175
500520,Ladário,23331,4388,4023,4247,3619,2671,2174,1250,637,322
500525,Laguna Carapã,7341,1426,1182,1249,999,847,778,470,254,136
500540,Maracaju,47083,7151,7274,9194,8379,6232,4695,2540,1147,471
500560,Miranda,28013,5280,4573,4617,4082,3618,2702,1753,953,435
500568,Mundo Novo,18366,2582,2419,3004,2710,2482,2222,1569,917,461
500570,Naviraí,54878,8520,8157,9287,9319,7739,6118,3347,1646,745
500580,Nioaque,13930,2351,2068,2201,1986,1951,1555,1079,503,236
500600,Nova Alvorada do Sul,21882,4034,3635,3859,3770,2794,2104,1076,439,171
500620,Nova Andradina,54374,8497,8175,8504,8689,7743,6260,3768,1869,869
500625,Novo Horizonte do Sul,3814,526,481,584,539,521,517,339,217,90
500627,Paraíso das Águas,5555,901,781,856,812,844,658,461,179,63
500630,Paranaíba,42148,5518,5368,6413,6510,6067,5260,3913,2119,980
500635,Paranhos,14228,3899,2946,2355,1733,1268,886,570,377,194
500640,Pedro Gomes,7674,1007,1007,1158,1125,1118,998,664,397,200
500660,Ponta Porã,92526,16673,15001,15558,13621,11397,9279,6285,3198,1514
500690,Porto Murtinho,17131,3267,2843,3051,2693,2146,1574,880,468,209
500710,Ribas do Rio Pardo,24615,4427,4134,4409,3895,3280,2480,1287,498,205
500720,Rio Brilhante,37514,6468,6089,6591,6319,4894,3628,2159,952,414
500730,Rio Negro,4831,636,594,657,679,672,647,453,321,172
500740,Rio Verde de Mato Grosso,19746,2958,2730,2916,2856,2695,2434,1796,905,456
500750,Rochedo,5499,776,705,796,762,850,741,491,272,106
500755,Santa Rita do Pardo,7851,1221,1103,1307,1163,1248,854,502,330,123
500769,São Gabriel do Oeste,26771,4288,4082,4643,4545,3501,2896,1726,796,294
500780,Selvíria,6529,907,873,1116,994,953,797,530,244,115
500770,Sete Quedas,10791,1735,1551,1700,1454,1464,1267,890,481,249
500790,Sidrolândia,57665,9820,8774,9723,8878,7632,6441,4018,1759,620
500793,Sonora,19274,3370,3372,3653,3343,2604,1686,790,330,126
500795,Tacuru,11552,2730,2113,1903,1487,1243,946,609,347,174
500797,Taquarussu,3588,555,508,542,527,509,442,280,139,86
500800,Terenos,21806,3042,2870,3127,3071,3388,3027,1952,971,358
500830,Três Lagoas,121388,18305,17968,20151,21186,16985,12928,8142,3884,1839
500840,Vicentina,6102,733,758,809,854,818,911,613,363,243
510010,Acorizal,5399,732,661,755,815,720,671,534,348,163
510020,Água Boa,25721,3848,3984,4387,4456,3687,2691,1624,760,284
510025,Alta Floresta,51782,7483,7616,8623,7971,7364,6516,3779,1697,733
510030,Alto Araguaia,19044,2888,2865,3019,3182,2693,2094,1319,668,316
510035,Alto Boa Vista,6822,1321,1213,1167,1000,863,527,407,209,115
510040,Alto Garças,12030,1706,1783,1905,2008,1770,1342,844,453,219
510050,Alto Paraguai,11356,1659,1526,1645,1784,1653,1474,936,468,211
510060,Alto Taquari,10847,1835,1938,2056,1925,1467,893,464,196,73
510080,Apiacás,10133,1720,1633,1829,1475,1206,1196,650,318,106
510100,Araguaiana,3100,411,387,457,469,508,405,261,149,53
510120,Araguainha,935,113,103,118,123,160,133,92,60,33
510125,Araputanga,16822,2502,2502,2625,2752,2428,1950,1163,620,280
510130,Arenápolis,9607,1396,1286,1413,1494,1342,1236,796,436,208
510140,Aripuanã,22354,4347,3976,3992,3589,3085,1873,929,418,145
510160,Barão de Melgaço,8564,1194,1094,1115,1309,1285,1156,757,456,198
510170,Barra do Bugres,34966,5977,5653,6100,5890,4851,3319,1898,899,379
510180,Barra do Garças,61012,8310,8791,9603,9681,8764,7308,4978,2489,1088
510185,Bom Jesus do Araguaia,6580,1142,1071,1130,1057,954,664,327,179,56
510190,Brasnorte,19695,3584,3314,3470,3231,2684,1851,1033,404,124
510250,Cáceres,94376,15255,14743,14508,14811,12897,10012,6865,3612,1673
510260,Campinápolis,15980,4590,3405,2173,1936,1564,1063,614,401,234
510263,Campo Novo do Parecis,35360,6315,6365,6849,5902,4649,3139,1484,510,147
510267,Campo Verde,44041,7301,7282,7558,7475,6217,4386,2462,987,373
510268,Campos de Júlio,6891,1282,1329,1319,1118,874,599,253,99,18
510269,Canabrava do Norte,4743,884,729,717,757,689,486,277,150,54
510270,Canarana,21579,3641,3266,3537,3474,2957,2321,1519,584,280
510279,Carlinda,10305,1439,1312,1501,1358,1549,1437,931,525,253
510285,Castanheira,8729,1378,1295,1397,1320,1255,1055,617,309,103
510300,Chapada dos Guimarães,19752,3013,2664,2949,2918,2773,2371,1724,966,374
510305,Cláudia,12149,1959,1893,2077,1773,1762,1383,797,374,131
510310,Cocalinho,5700,863,838,854,878,893,674,433,202,65
510320,Colíder,33438,4634,4705,5552,5342,4776,4112,2410,1292,615
510325,Colniza,38582,7605,6556,6795,6367,5230,3263,1836,740,190
510330,Comodoro,20763,3853,3333,3372,3272,2729,2119,1245,609,231
510335,Confresa,30933,5631,5057,5214,5175,4286,2799,1678,835,258
510336,Conquista D'Oeste,4038,674,659,744,736,514,328,216,118,49
510337,Cotriguaçu,19750,3926,3486,3584,3042,2640,1726,887,371,88
510340,Cuiabá,612547,86173,89804,96593,110013,89603,67988,44504,19825,8044
510343,Curvelândia,5219,782,702,765,821,726,596,434,252,141
510345,Denise,9462,1620,1590,1675,1456,1338,892,516,263,112
510350,Diamantino,22041,3547,3421,3752,3633,3000,2316,1431,679,262
510360,Dom Aquino,8178,1159,1048,1190,1231,1186,1031,702,419,212
510370,Feliz Natal,14192,3007,2601,2422,1906,1712,1339,779,326,100
510380,Figueirópolis D'Oeste,3494,499,460,527,540,525,408,293,168,74
510385,Gaúcha do Norte,7648,1556,1409,1309,1189,931,678,363,162,51
510390,General Carneiro,5540,1130,953,830,722,706,562,347,203,87
510395,Glória D'Oeste,3026,418,363,433,451,434,413,288,155,71
510410,Guarantã do Norte,35816,5445,5251,6070,6091,4688,4337,2404,1104,426
510420,Guiratinga,15141,1835,1834,2142,2298,2241,2021,1517,861,392
510450,Indiavaí,2752,442,421,393,449,386,319,200,102,40
510452,Ipiranga do Norte,7667,1305,1248,1705,1496,905,557,297,121,33
510454,Itanhangá,6737,1122,1047,1134,1009,906,730,498,243,48
510455,Itaúba,3802,587,560,584,547,532,475,302,157,58
510460,Itiquira,13345,2000,2025,2187,2167,2062,1573,857,358,116
510480,Jaciara,27776,4196,4244,4343,4307,3983,3173,2032,1031,467
510490,Jangada,8409,1391,1160,1356,1285,1151,919,614,360,173
510500,Jauru,8793,1436,1230,1302,1303,1219,969,701,428,205
510510,Juara,34974,5689,5339,5887,5715,4840,3901,2173,982,448
510515,Juína,40997,6363,6089,6814,6163,5847,4749,2871,1515,586
510517,Juruena,15865,3019,2744,2851,2530,2127,1521,710,282,81
510520,Juscimeira,11221,1584,1441,1687,1696,1719,1436,919,519,220
510523,Lambari D'Oeste,6121,1042,971,1052,978,888,609,341,165,75
510525,Lucas do Rio Verde,65534,10870,12108,13110,13647,8023,4628,2097,788,263
510530,Luciara,2077,328,285,330,313,276,241,181,74,49
510558,Marcelândia,10499,1742,1572,1671,1392,1484,1336,813,370,119
510560,Matupá,16566,2630,2474,3083,2496,2157,1881,1117,553,175
510562,Mirassol d'Oeste,27739,4116,4121,4416,4753,3944,3128,1936,922,403
